era5_sst_c,era5_msl_hpa,era5_wind10_ms,lat,lon,month_sin,month_cos,era5_u10,era5_v10,basin_NI,basin_SI,basin_SP,basin_WP,basin_nan,target
27.995249,1004.48834,9.367979,6.87931,103.102,0.49999999999999994,0.8660254037844387,8.527862,-2.9116287,False,False,False,True,False,42.0
29.195656,964.106,16.876183,19.795,87.6963,0.49999999999999994,-0.8660254037844387,7.6899295,11.881803,True,False,False,False,False,97.0
26.175962,1008.8504,1.8445994,22.1,-113.8,-0.8660254037844384,-0.5000000000000004,-0.30158508,0.5270148,False,False,False,False,False,30.0
27.517143,1011.84796,3.1446388,15.4649,-128.3,-0.8660254037844384,-0.5000000000000004,-1.8320618,2.490942,False,False,False,False,False,25.0
26.20278,1007.4608,7.6635165,22.5923,-35.4081,-1.0,-1.8369701987210297e-16,-2.9533021,6.956169,False,False,False,False,True,42.0
27.385145,999.82635,6.9699116,24.8268,-80.4698,-0.5000000000000004,0.8660254037844384,-4.707826,4.7391243,False,False,False,False,True,55.0
28.028362,1002.8826,10.873005,-12.0727,85.4303,-2.4492935982947064e-16,1.0,10.412618,-2.7189455,False,True,False,False,False,30.0
25.794254,1009.0009,1.8217759,-19.6,89.6,0.8660254037844386,0.5000000000000001,-0.93122923,-1.2546784,False,True,False,False,False,25.0
28.93767,1001.98157,8.821428,-13.4277,172.63,-2.4492935982947064e-16,1.0,6.4094424,5.385927,False,False,True,False,False,30.0
28.722166,1001.2751,2.5813508,21.6889,128.973,-1.0,-1.8369701987210297e-16,-2.3202565,0.43020698,False,False,False,True,False,20.0
29.20859,999.9717,6.86755,18.775,110.9,-1.0,-1.8369701987210297e-16,-6.561719,0.6982294,False,False,False,True,False,30.0
27.651539,976.31995,5.3041973,25.925,137.225,-0.8660254037844384,-0.5000000000000004,-2.8408294,4.3789086,False,False,False,True,False,50.0
29.496403,1003.4571,8.4971695,24.4,-77.7,-0.8660254037844384,-0.5000000000000004,-5.944596,4.660148,False,False,False,False,True,70.0
29.114948,1001.187,3.5366237,-16.75,112.95,0.8660254037844387,-0.4999999999999998,-0.77033997,3.451538,False,True,False,False,False,40.0
27.00983,1008.34894,3.19422,12.45,125.95,0.49999999999999994,0.8660254037844387,-2.3465662,1.8874238,False,False,False,True,False,30.0
29.01856,994.59985,5.9164133,29.0,-88.1,-1.0,-1.8369701987210297e-16,-4.0963774,2.6062133,False,False,False,False,True,70.0
27.13472,1009.49115,6.347111,16.6149,-117.257,-0.5000000000000004,0.8660254037844384,-4.642993,4.0336003,False,False,False,False,False,40.0
30.246185,1006.8841,2.8592823,3.50645,89.6658,0.8660254037844387,-0.4999999999999998,1.7208924,-0.505243,True,False,False,False,False,27.0
29.69817,998.97095,8.883557,19.4,-85.7,-0.8660254037844386,0.5000000000000001,-2.475323,6.285649,False,False,False,False,True,70.0
27.528864,1000.1648,7.945498,13.8,-136.5,-0.5000000000000001,-0.8660254037844386,-5.3174653,5.380368,False,False,False,False,False,110.0
28.554012,1010.45013,8.157662,-11.9575,140.253,0.49999999999999994,-0.8660254037844387,-8.120846,0.7527627,False,False,True,False,False,25.0
28.800934,1008.2492,9.245767,20.025,129.675,-0.8660254037844386,0.5000000000000001,-3.3310652,8.61489,False,False,False,True,False,45.0
29.20191,998.46564,5.3457317,21.625,113.8,-0.8660254037844384,-0.5000000000000004,-2.8134217,-1.0151703,False,False,False,True,False,60.0
27.138489,1009.8982,4.700887,11.6999,-142.935,1.2246467991473532e-16,-1.0,-4.135705,-1.9409755,False,False,False,False,False,25.0
27.67738,999.7871,5.6179557,27.8,-87.8,-0.8660254037844386,0.5000000000000001,-2.0798438,2.6871655,False,False,False,False,True,50.0
30.519146,984.13043,7.1364923,20.2,138.425,-1.0,-1.8369701987210297e-16,1.6823621,-5.7811794,False,False,False,True,False,90.0
28.998493,1006.6352,6.1496644,-6.1075,129.608,0.49999999999999994,-0.8660254037844387,-4.936003,-3.4209507,False,True,False,False,False,25.0
29.102627,1007.2997,5.791668,4.86667,146.133,-2.4492935982947064e-16,1.0,-4.9806857,2.3841991,False,False,False,True,False,15.0
26.000835,978.68024,5.707824,29.375,133.275,-0.8660254037844386,0.5000000000000001,3.4291015,0.21549988,False,False,False,True,False,80.0
27.781015,1005.0201,6.5778213,-15.5801,84.8624,0.8660254037844387,-0.4999999999999998,2.5208158,-5.4723163,False,True,False,False,False,40.0
29.943624,999.69025,1.636377,16.9101,128.98,-0.5000000000000001,-0.8660254037844386,-0.13960329,-1.1221188,False,False,False,True,False,20.0
30.47003,991.7767,7.6628213,19.9111,107.114,-0.5000000000000001,-0.8660254037844386,0.07147701,6.6071377,False,False,False,True,False,32.0
29.50292,1004.362,4.7979336,-12.5151,53.8949,0.8660254037844386,0.5000000000000001,3.3485556,-2.4824107,False,True,False,False,False,32.0
28.71945,1005.3176,4.889523,-7.5,86.1429,-2.4492935982947064e-16,1.0,1.7464468,4.530395,False,True,False,False,False,25.0
28.94609,990.33704,8.992745,19.175,143.55,-0.8660254037844386,0.5000000000000001,-5.622212,-0.36795533,False,False,False,True,False,135.0
28.975456,1011.49066,5.8012543,17.2349,-104.843,-1.0,-1.8369701987210297e-16,-5.057843,2.7850928,False,False,False,False,False,40.0
29.739147,999.7271,6.7491984,13.4,89.65,-0.5000000000000004,0.8660254037844384,2.2672918,-5.7689934,True,False,False,False,False,35.0
27.24466,1004.9246,11.148473,17.3075,-123.957,-1.0,-1.8369701987210297e-16,9.583971,5.513087,False,False,False,False,False,80.0
28.417683,1011.13086,7.282003,18.0,-56.9,-0.8660254037844384,-0.5000000000000004,-7.0915804,-1.0553039,False,False,False,False,True,40.0
29.901932,1005.7313,5.191376,13.1667,116.1,-0.8660254037844386,0.5000000000000001,-4.083398,-3.1001906,False,False,False,True,False,20.0
27.231012,1009.9469,3.2260773,15.2,-126.8,-0.8660254037844384,-0.5000000000000004,-3.0776708,-0.87725097,False,False,False,False,False,25.0
29.106148,993.99457,7.1552773,19.9,-86.6,-0.8660254037844386,0.5000000000000001,0.2146405,2.6323493,False,False,False,False,True,70.0
28.273697,1006.3204,4.1922684,16.4075,-111.307,-1.0,-1.8369701987210297e-16,2.0085225,-3.142237,False,False,False,False,False,55.0
28.148825,1004.3117,2.4821448,-6.6,51.2,-2.4492935982947064e-16,1.0,-1.1041876,-0.18851197,False,True,False,False,False,35.0
25.107533,990.0844,8.61572,-18.708,107.769,0.49999999999999994,0.8660254037844387,1.9043214,-7.997679,False,True,False,False,False,50.0
28.382923,984.0724,9.733354,-15.4486,53.6915,1.0,6.123233995736766e-17,3.9457119,-4.531516,False,True,False,False,False,67.0
30.13438,1007.2016,5.4130173,10.675,129.375,-0.5000000000000004,0.8660254037844384,-4.760605,-2.515677,False,False,False,True,False,15.0
28.95354,991.9266,11.657518,26.3,-74.7,-1.0,-1.8369701987210297e-16,-10.248198,3.4069843,False,False,False,False,True,135.0
30.01412,1003.39935,6.2753425,-11.7,126.535,0.8660254037844387,-0.4999999999999998,-6.062531,-0.38184008,False,True,False,False,False,40.0
25.993784,1008.146,3.9151995,18.33,-125.058,-0.5000000000000004,0.8660254037844384,-3.5746186,-0.39470708,False,False,False,False,False,30.0
25.64023,1010.05365,3.7395172,23.9,-113.3,-1.0,-1.8369701987210297e-16,-3.0380237,-0.42190063,False,False,False,False,False,25.0
29.722454,1002.396,6.5072746,11.7637,150.945,-0.8660254037844386,0.5000000000000001,0.105623834,6.189498,False,False,False,True,False,62.0
29.928564,1005.35406,3.678699,14.2137,131.921,1.2246467991473532e-16,-1.0,-3.0956538,1.8521135,False,False,False,True,False,30.0
28.89314,1006.50104,5.497501,-13.65,53.6,1.0,6.123233995736766e-17,-0.13716309,-5.1852665,False,True,False,False,False,20.0
29.532656,1001.9293,9.15937,23.0267,126.173,-0.8660254037844384,-0.5000000000000004,0.9174807,9.080165,False,False,False,True,False,30.0
28.837458,1004.20746,6.243557,13.75,56.05,-0.5000000000000004,0.8660254037844384,-2.9614806,-5.4713655,True,False,False,False,False,25.0
27.553352,1009.9806,5.3187857,11.2499,-29.9351,-1.0,-1.8369701987210297e-16,-0.030566644,-5.307146,False,False,False,False,True,35.0
27.907282,1010.8721,5.283664,14.0625,-19.5053,-0.5000000000000001,-0.8660254037844386,2.9008906,4.26921,False,False,False,False,True,30.0
28.723402,1004.28955,7.3140173,20.3425,-110.778,-1.0,-1.8369701987210297e-16,-4.354189,5.7501984,False,False,False,False,False,32.0
28.472368,1006.7247,4.5892067,11.5198,-146.7,-1.0,-1.8369701987210297e-16,-2.360358,-3.9310222,False,False,False,False,False,35.0
28.456598,1005.568,6.0028777,-18.0,51.55,0.8660254037844386,0.5000000000000001,-5.4237795,2.4756744,False,True,False,False,False,25.0
27.81819,997.66766,8.2500925,28.9,-68.6,-1.0,-1.8369701987210297e-16,-3.8959687,-6.8783073,False,False,False,False,True,55.0
28.014633,1009.25183,7.7045712,28.177,-39.5133,-1.0,-1.8369701987210297e-16,-6.0744715,4.6599293,False,False,False,False,True,47.0
26.759293,987.39386,6.209022,-18.075,110.55,0.49999999999999994,0.8660254037844387,2.1138525,-1.9364856,False,True,False,False,False,70.0
29.09903,1008.88025,3.9559808,17.3425,-108.235,-0.8660254037844386,0.5000000000000001,-2.7343519,-2.8371391,False,False,False,False,False,30.0
28.257301,1004.71735,11.014091,-9.4,86.9,-2.4492935982947064e-16,1.0,6.8404417,-8.567887,False,True,False,False,False,20.0
28.12359,956.34247,8.784129,20.6,139.925,-0.8660254037844386,0.5000000000000001,-2.3941913,6.9519253,False,False,False,True,False,145.0
29.438028,1010.50836,5.1789346,17.352,-65.7233,-1.0,-1.8369701987210297e-16,0.59598404,5.0260296,False,False,False,False,True,37.0
29.755867,1007.63776,3.2416277,16.8333,164.067,-1.0,-1.8369701987210297e-16,-2.7704499,-1.3196373,False,False,False,True,False,35.0
26.487677,982.9557,18.209951,-22.5667,162.6,0.8660254037844386,0.5000000000000001,-7.574839,-16.020199,False,False,True,False,False,75.0
28.92793,987.6292,18.28424,-15.5783,165.516,0.8660254037844387,-0.4999999999999998,2.9069605,-17.298662,False,False,True,False,False,100.0
30.093737,986.68256,15.630244,13.9,84.05,0.49999999999999994,-0.8660254037844387,13.279845,6.88954,True,False,False,False,False,105.0
28.273052,1007.00354,5.341761,21.9,-111.793,-1.0,-1.8369701987210297e-16,-3.155477,4.156274,False,False,False,False,False,30.0
28.631851,1007.7792,4.553729,26.5587,139.175,-0.8660254037844386,0.5000000000000001,-1.0359204,4.39196,False,False,False,True,False,17.0
29.690044,1003.8275,1.9438874,-12.26,125.44,0.49999999999999994,0.8660254037844387,-1.0736532,-1.5217681,False,True,False,False,False,15.0
23.7728,1008.719,4.1274476,21.2499,-119.935,-0.5000000000000001,-0.8660254037844386,-3.3875723,2.289816,False,False,False,False,False,25.0
26.833117,999.15424,11.059231,-17.7286,87.9761,1.0,6.123233995736766e-17,-7.2391095,-7.524433,False,True,False,False,False,57.0
29.28688,993.29926,4.899146,15.425,88.4499,-0.5000000000000004,0.8660254037844384,-1.8424537,0.14987278,True,False,False,False,False,55.0
28.678818,994.9913,6.2448997,18.829,110.921,-0.8660254037844386,0.5000000000000001,2.1439126,0.23510341,False,False,False,True,False,47.0
29.401297,1003.58966,11.5267105,27.7925,-79.6426,-0.8660254037844384,-0.5000000000000004,-10.829971,2.9793808,False,False,False,False,True,60.0
29.651323,1008.30255,2.1446044,12.6625,-76.0801,-0.5000000000000004,0.8660254037844384,-0.96275777,-1.1884582,False,False,False,False,True,42.0
26.430317,1010.31934,3.0488238,16.6498,-22.9927,-0.8660254037844386,0.5000000000000001,-2.897242,-0.87013704,False,False,False,False,True,30.0
28.168415,1008.66486,3.5048227,21.825,127.25,-0.8660254037844386,0.5000000000000001,-2.7438781,1.8857543,False,False,False,True,False,75.0
27.620598,1007.30164,5.3683896,13.4275,-133.842,-0.8660254037844384,-0.5000000000000004,2.2675686,4.5994883,False,False,False,False,False,27.0
29.743073,1004.6933,10.2462635,18.4312,154.366,-0.8660254037844384,-0.5000000000000004,4.9852033,8.751185,False,False,False,True,False,22.0
29.800709,998.0504,10.536896,-8.6,166.8,0.49999999999999994,0.8660254037844387,10.4046335,0.3412976,False,False,True,False,False,25.0
28.209772,1008.4004,4.7157063,11.3,-111.0,-0.5000000000000004,0.8660254037844384,4.001474,2.400641,False,False,False,False,False,25.0
29.118603,979.19464,19.64293,-16.4333,169.633,0.8660254037844387,-0.4999999999999998,17.510326,7.0139174,False,False,True,False,False,125.0
27.463873,1009.58563,9.655358,6.55,127.5,1.0,6.123233995736766e-17,-8.717761,-4.1396,False,False,False,True,False,25.0
29.31734,990.3046,6.0024934,18.5,129.8,-0.8660254037844384,-0.5000000000000004,5.57666,1.3281006,False,False,False,True,False,45.0
30.085308,1004.28674,4.4743958,13.3,133.5,-0.8660254037844384,-0.5000000000000004,-0.46089172,3.8749084,False,False,False,True,False,10.0
29.004704,1006.1955,2.432918,16.7,-87.6,-0.5000000000000004,0.8660254037844384,-0.7574103,2.1764495,False,False,False,False,True,30.0
29.085495,1000.6664,4.046162,19.05,113.825,-1.0,-1.8369701987210297e-16,-3.6852698,1.4526209,False,False,False,True,False,30.0
28.254059,1004.6669,8.634903,-14.7,86.25,0.8660254037844387,-0.4999999999999998,1.4301178,-8.461569,False,True,False,False,False,40.0
28.649235,997.41956,6.153077,22.425,129.175,-1.0,-1.8369701987210297e-16,-0.989422,-5.8418064,False,False,False,True,False,25.0
28.59235,979.8559,11.820033,-17.7,116.9,1.0,6.123233995736766e-17,7.79772,-6.3317637,False,True,False,False,False,105.0
29.412897,1008.33075,6.443933,9.025,129.125,0.49999999999999994,-0.8660254037844387,5.118436,3.8588746,False,False,False,True,False,20.0
27.886032,1005.3615,5.4391603,14.9,115.425,-0.5000000000000004,0.8660254037844384,-4.128379,-2.9792902,False,False,False,True,False,35.0
26.598988,988.3373,12.971144,-16.3201,89.3637,0.8660254037844387,-0.4999999999999998,-1.1514302,-12.145669,False,True,False,False,False,77.0
28.784548,978.88336,15.325596,13.4,114.6,-0.8660254037844386,0.5000000000000001,-4.5121174,-13.260307,False,False,False,True,False,100.0
28.78446,1008.9498,2.0942328,15.3,-106.3,-0.8660254037844386,0.5000000000000001,-1.4348309,1.1813629,False,False,False,False,False,20.0
29.833727,1007.41205,7.848018,23.2,-86.7,-0.8660254037844384,-0.5000000000000004,-6.363894,4.1020465,False,False,False,False,True,60.0
26.749245,1002.84296,4.6349483,-22.1,-166.6,0.49999999999999994,0.8660254037844387,2.0349865,-3.9203155,False,False,True,False,False,25.0
27.814268,1003.294,6.2227297,-18.5724,-168.465,0.49999999999999994,0.8660254037844387,-4.183759,-4.5181327,False,False,True,False,False,27.0
29.649717,1006.9702,3.2541885,6.77583,132.436,0.49999999999999994,-0.8660254037844387,2.2160952,2.3195941,False,False,False,True,False,15.0
27.27061,1003.4583,7.6372604,17.3,-123.615,-1.0,-1.8369701987210297e-16,7.2888465,-1.1409459,False,False,False,False,False,87.0
28.365194,999.68097,5.455066,-19.3419,56.158,0.49999999999999994,0.8660254037844387,4.5880823,-0.9521465,False,True,False,False,False,37.0
28.417042,1005.1614,6.4867477,16.3654,125.015,-0.5000000000000004,0.8660254037844384,-4.5297217,4.563492,False,False,False,True,False,42.0
30.136787,1008.1971,6.6899085,20.8138,123.026,-0.8660254037844384,-0.5000000000000004,-4.7063465,4.684388,False,False,False,True,False,20.0
27.895416,1001.36523,2.9912295,-20.0,59.65,0.8660254037844386,0.5000000000000001,-1.7247894,2.1221893,False,True,False,False,False,25.0
28.950104,1008.0033,3.7231522,12.7,-104.0,-1.0,-1.8369701987210297e-16,1.9493744,3.1681945,False,False,False,False,False,20.0
27.767729,1006.62,13.157558,23.921,128.431,-0.8660254037844386,0.5000000000000001,-5.474153,11.936638,False,False,False,True,False,85.0
27.871197,1002.4844,8.446588,16.0,-126.4,-1.0,-1.8369701987210297e-16,7.4000673,-3.68172,False,False,False,False,False,50.0
27.461924,996.62744,8.485163,-20.2863,75.175,0.8660254037844386,0.5000000000000001,-3.4196687,-7.5590634,False,True,False,False,False,70.0
29.3523,1006.51227,5.3552666,17.7,-83.5,-0.8660254037844386,0.5000000000000001,5.351865,0.114178464,False,False,False,False,True,40.0
28.75284,1001.6038,11.083026,-14.2429,62.5143,1.0,6.123233995736766e-17,9.632488,-5.375766,False,True,False,False,False,30.0
30.46191,1006.29834,7.058469,6.35138,88.9038,0.8660254037844387,-0.4999999999999998,-6.218063,-2.6686788,True,False,False,False,False,45.0
29.268278,991.10016,4.3577957,20.55,141.7,-0.8660254037844384,-0.5000000000000004,1.2962799,3.2391107,False,False,False,True,False,65.0
28.01829,999.865,8.797835,22.8766,-78.9925,-0.5000000000000004,0.8660254037844384,-3.836903,7.2854276,False,False,False,False,True,52.0
26.681011,989.1875,18.05428,-16.85,89.6,0.8660254037844387,-0.4999999999999998,-7.913979,-15.906816,False,True,False,False,False,85.0
26.333677,1008.3705,2.4619565,18.8,-117.8,-0.5000000000000001,-0.8660254037844386,-1.4610224,-1.7850629,False,False,False,False,False,40.0
27.187235,991.2606,12.824177,-21.3996,58.0765,-2.4492935982947064e-16,1.0,10.561904,-6.9123034,False,True,False,False,False,67.0
29.018738,985.3513,7.19306,24.4849,137.205,-0.8660254037844386,0.5000000000000001,-5.733649,3.386222,False,False,False,True,False,52.0
27.90946,1009.2078,3.230369,9.09993,-97.2001,-0.5000000000000004,0.8660254037844384,-2.722266,-1.2767634,False,False,False,False,False,27.0
30.241999,1004.1659,14.655195,-11.2,135.85,0.49999999999999994,0.8660254037844387,13.939693,4.5106983,False,False,True,False,False,25.0
29.620434,1000.6221,5.7026834,-11.0487,75.4599,1.0,6.123233995736766e-17,-1.402903,-5.3720493,False,True,False,False,False,32.0
26.552784,1007.4995,8.692619,7.95652,105.763,-2.4492935982947064e-16,1.0,-8.299904,-2.5524716,False,False,False,True,False,20.0
30.238274,1009.8426,5.517154,18.508,-108.405,-0.8660254037844384,-0.5000000000000004,-2.042287,5.1124597,False,False,False,False,False,30.0
29.52571,1000.65393,3.9094913,22.3,-88.1,-0.8660254037844386,0.5000000000000001,-0.6197681,-1.6626368,False,False,False,False,True,50.0
29.060503,1005.3975,5.6566186,5.085,57.0925,-2.4492935982947064e-16,1.0,1.0177606,5.250162,True,False,False,False,False,20.0
29.919703,1006.74884,6.983746,25.5373,-92.2319,-1.0,-1.8369701987210297e-16,-4.3365746,5.4496365,False,False,False,False,True,50.0
28.041813,1005.0588,7.2332697,7.97245,102.168,-2.4492935982947064e-16,1.0,-6.306766,-3.374358,False,False,False,True,False,27.0
27.550734,1006.42755,1.9006083,27.7425,-77.4501,-1.0,-1.8369701987210297e-16,-0.10158884,1.7800905,False,False,False,False,True,50.0
30.458698,991.0402,11.673987,10.6,86.15,0.49999999999999994,-0.8660254037844387,-6.029219,9.480589,True,False,False,False,False,50.0
29.677135,995.5784,4.8597255,22.55,139.2,-0.8660254037844386,0.5000000000000001,4.699729,-0.101396486,False,False,False,True,False,35.0
27.996895,994.70337,12.706386,-12.655,53.6688,0.8660254037844386,0.5000000000000001,6.3153667,-10.494348,False,True,False,False,False,67.0
27.58604,1013.26636,1.3666116,11.7,-32.0,-1.0,-1.8369701987210297e-16,-0.34519044,-1.1038513,False,False,False,False,True,35.0
29.456018,981.55035,11.146374,20.7325,65.7638,1.2246467991473532e-16,-1.0,7.2474136,-7.7133403,True,False,False,False,False,67.0
28.512995,992.06915,5.6168075,16.25,71.8,-0.8660254037844386,0.5000000000000001,-0.45361328,-5.2843385,True,False,False,False,False,55.0
26.790482,994.30334,5.4486876,28.5573,-89.841,1.2246467991473532e-16,-1.0,-5.1463866,0.82277864,False,False,False,False,True,45.0
30.164362,993.66364,7.933014,-16.6062,119.389,0.49999999999999994,0.8660254037844387,-2.2435973,-6.4924264,False,True,False,False,False,47.0
30.015217,1009.77783,2.1473026,12.7999,91.9275,-0.5000000000000004,0.8660254037844384,-0.62379426,-1.8263539,True,False,False,False,False,25.0
27.224392,1003.94446,5.146914,-20.3462,69.325,0.8660254037844386,0.5000000000000001,-4.1943374,-2.729886,False,True,False,False,False,25.0
25.433113,1006.64435,3.7418773,21.0872,-119.855,-0.8660254037844384,-0.5000000000000004,-1.5491713,-2.719877,False,False,False,False,False,32.0
28.969782,1001.05536,3.756557,19.8,-81.5,-0.5000000000000004,0.8660254037844384,1.3280914,-1.930371,False,False,False,False,True,55.0
28.519186,1003.9912,5.7322273,21.9,-88.2,-0.8660254037844386,0.5000000000000001,-5.4016743,1.2621198,False,False,False,False,True,30.0
29.600939,1006.7886,0.88105845,18.7929,156.407,-1.0,-1.8369701987210297e-16,-0.46913972,0.12746885,False,False,False,True,False,37.0
29.467487,1002.3146,10.636253,-10.25,84.2,0.8660254037844387,-0.4999999999999998,5.144983,-9.30068,False,True,False,False,False,45.0
27.635544,995.96936,12.160698,-15.9,156.1,0.49999999999999994,0.8660254037844387,1.9452747,-11.626138,False,False,True,False,False,40.0
27.726753,1006.5798,2.085135,16.8,-28.6,-1.0,-1.8369701987210297e-16,0.24356812,-1.5156751,False,False,False,False,True,30.0
24.732191,988.04596,10.02886,20.5075,-130.293,-0.8660254037844386,0.5000000000000001,-2.0447593,8.831577,False,False,False,False,False,57.0
29.69781,1002.7617,2.9931479,-6.0,92.3,0.49999999999999994,-0.8660254037844387,-1.7901611,2.339328,False,True,False,False,False,20.0
29.127413,1010.448,5.672892,16.4,134.533,-0.8660254037844386,0.5000000000000001,-4.7197704,-3.0256207,False,False,False,True,False,20.0
29.735607,1009.74304,5.3256316,9.78291,157.206,-0.8660254037844386,0.5000000000000001,-4.9724846,-1.8527203,False,False,False,True,False,27.0
29.655546,1004.2727,10.569125,-7.15622,81.4963,0.8660254037844387,-0.4999999999999998,6.714614,-8.141594,False,True,False,False,False,32.0
28.760328,1006.93567,9.482539,7.62857,87.4,-0.5000000000000004,0.8660254037844384,-3.5643265,-8.615515,True,False,False,False,False,25.0
29.47028,990.35754,4.3287997,20.1979,110.901,-0.8660254037844384,-0.5000000000000004,-1.426942,2.6186955,False,False,False,True,False,41.0
25.20031,1014.09973,4.1855855,25.1667,125.567,-0.5000000000000004,0.8660254037844384,-2.5423865,3.1769743,False,False,False,True,False,25.0
29.054472,1004.2954,11.22386,-16.9863,40.7553,1.0,6.123233995736766e-17,-6.3202324,-9.22585,False,True,False,False,False,32.0
24.172516,1003.5615,2.0808105,-21.05,66.45,-0.5000000000000004,0.8660254037844384,-0.6938422,-1.0809186,False,True,False,False,False,15.0
28.168638,1003.2516,5.7974315,13.8,-46.6,-1.0,-1.8369701987210297e-16,-0.71653384,5.330315,False,False,False,False,True,55.0
27.942741,999.5486,18.621216,23.8122,-52.5855,-1.0,-1.8369701987210297e-16,-9.701222,15.652582,False,False,False,False,True,55.0
27.846666,1008.3055,5.045382,16.9,-113.3,-0.5000000000000001,-0.8660254037844386,-4.6932573,0.11937317,False,False,False,False,False,30.0
29.085505,971.5222,9.467682,21.6,127.0,-0.8660254037844384,-0.5000000000000004,-5.272766,-7.000964,False,False,False,True,False,115.0
27.920418,1000.7436,4.2729936,6.72875,56.8537,-2.4492935982947064e-16,1.0,-1.7399734,-3.3688672,True,False,False,False,False,35.0
28.880833,994.804,5.0697656,-16.1017,163.484,0.8660254037844386,0.5000000000000001,-1.6099154,-4.4859514,False,False,True,False,False,47.0
30.010126,1007.32886,5.055964,10.6075,117.897,-0.8660254037844386,0.5000000000000001,-3.3950226,3.4832118,False,False,False,True,False,20.0
26.38736,1010.437,5.939003,17.0,-119.8,-0.5000000000000004,0.8660254037844384,-5.5249357,1.856308,False,False,False,False,False,30.0
29.491364,1001.5375,9.966226,19.0,-92.5,1.2246467991473532e-16,-1.0,7.2157288,-6.8745117,False,False,False,False,True,45.0
29.609612,1008.73096,5.765171,-12.3675,55.3259,0.8660254037844386,0.5000000000000001,2.4316456,5.0874825,False,True,False,False,False,22.0
24.70818,1015.4325,5.840704,28.1,-68.6,0.49999999999999994,-0.8660254037844387,-0.2505426,5.683086,False,False,False,False,True,35.0
29.569273,1006.1809,5.2429,4.37999,173.645,0.49999999999999994,0.8660254037844387,-5.0998244,1.1815053,False,False,False,True,False,15.0
27.952497,1007.4029,8.982012,10.0979,112.225,-0.5000000000000004,0.8660254037844384,-8.341277,2.762192,False,False,False,True,False,20.0
28.490969,1003.10767,3.5633848,-8.82857,106.157,-2.4492935982947064e-16,1.0,-2.1850896,2.1554615,False,True,False,False,False,25.0
24.373156,1013.2493,3.072349,24.0303,-139.918,-0.8660254037844386,0.5000000000000001,-2.872964,0.55738425,False,False,False,False,False,22.0
28.7561,1004.25995,9.253071,-16.275,112.6,0.8660254037844386,0.5000000000000001,6.8943152,6.045981,False,True,False,False,False,45.0
27.938992,1007.5294,3.8888407,15.7027,-115.347,-0.5000000000000001,-0.8660254037844386,1.2984331,3.4873595,False,False,False,False,False,45.0
29.162603,1005.8758,2.078557,4.81742,144.07,-2.4492935982947064e-16,1.0,-0.821337,-1.521393,False,False,False,True,False,20.0
30.025389,1004.6854,1.7765614,14.5849,131.451,1.2246467991473532e-16,-1.0,0.9806469,0.71527165,False,False,False,True,False,32.0
28.607233,1011.8615,9.4642935,-9.3,128.5,0.49999999999999994,-0.8660254037844387,-9.427014,0.6983582,False,True,False,False,False,30.0
29.39017,1006.0643,10.1888895,-14.4126,66.0499,0.49999999999999994,0.8660254037844387,8.430608,-5.7122703,False,True,False,False,False,30.0
27.162468,990.3542,14.910762,19.5612,62.8825,-0.8660254037844386,0.5000000000000001,-2.9538548,14.013439,True,False,False,False,False,97.0
28.578602,1004.7565,7.0907626,14.0023,56.6239,-0.5000000000000004,0.8660254037844384,-0.250906,-7.078072,True,False,False,False,False,25.0
24.715143,1008.15405,3.4786637,23.4,-113.3,-0.8660254037844384,-0.5000000000000004,-0.122770995,2.9950597,False,False,False,False,False,25.0
30.767721,992.1107,4.551393,21.3,108.975,-0.8660254037844384,-0.5000000000000004,-2.3540876,3.2422833,False,False,False,True,False,50.0
30.114235,990.38,8.693362,24.4999,-88.2001,-0.8660254037844384,-0.5000000000000004,-7.699518,-1.2614424,False,False,False,False,True,72.0
29.67639,1000.0967,9.01139,-6.32751,92.5,0.49999999999999994,-0.8660254037844387,-6.438365,6.2631955,False,True,False,False,False,27.0
29.035162,1009.30475,3.198325,11.1,-106.8,-0.5000000000000001,-0.8660254037844386,-2.2910688,1.933573,False,False,False,False,False,25.0
28.721228,1005.4182,5.2191777,17.8121,-85.8396,-0.5000000000000004,0.8660254037844384,-5.1460805,-0.85798913,False,False,False,False,True,32.0
26.170717,999.74615,7.209145,-25.9448,74.9967,0.49999999999999994,0.8660254037844387,1.5810044,-6.7550693,False,True,False,False,False,40.0
30.33776,983.25525,11.853182,-14.05,140.3,1.0,6.123233995736766e-17,-9.921279,-5.4017158,False,False,True,False,False,70.0
26.474741,980.3028,17.441916,-25.5425,67.8499,1.0,6.123233995736766e-17,-12.588798,-11.607453,False,True,False,False,False,70.0
30.505386,999.1805,9.427489,13.2625,117.297,-1.0,-1.8369701987210297e-16,6.6424656,6.096394,False,False,False,True,False,37.0
28.033356,998.6251,16.8241,23.725,151.375,-0.5000000000000004,0.8660254037844384,-12.185412,11.475553,False,False,False,True,False,90.0
28.236774,1003.7893,4.982132,-20.025,57.15,0.49999999999999994,0.8660254037844387,4.3349056,-0.72769046,False,True,False,False,False,20.0
29.724604,996.9158,9.648093,15.9974,130.414,-0.8660254037844386,0.5000000000000001,-7.1716924,4.517758,False,False,False,True,False,152.0
30.073017,1009.158,2.4599075,11.6426,143.272,-0.8660254037844386,0.5000000000000001,-2.069714,-1.2733402,False,False,False,True,False,15.0
